name,english_name,operator,power,source,method,wikidata_id,latitude,longitude,municipality,county,country
Moss fjernvarme,,Statkraft,,biomass,combustion,,,,,,
Nannestad varmesentral,,Statkraft,,biomass,combustion,,,,,,
Ulvik I kraftverk,,Hardanger Energi,,hydro,,Q19393834,60.56932,6.91493,Ulvik Municipality,Vestland,Norway
Vingersjøen fjernvarmesentral,,Eidsiva Bioenergi,,biomass,combustion,,,,,,
Ålmo kraftverk,,Ålmo Energi,,hydro,run-of-the-river,Q25435043,63.19142,8.41145,Aure Municipality,Møre og Romsdal,Norway
[unnamed],,Tussa Energi AS,,hydro,,Q17485299,62.26303,6.49918,Ørsta Municipality,Møre og Romsdal,Norway
[unnamed],,,,solar,photovoltaic,,,,,,
[unnamed],,Vardar AS,,solar,photovoltaic,,,,,,
[unnamed],,,,hydro,run-of-the-river,,,,,,
[unnamed],,,,biomass,combustion,,,,,,
[unnamed],,,,hydro,,,,,,,
[unnamed],,,,hydro,water-storage,,,,,,
[unnamed],,,,hydro,water-storage,,,,,,
